,acquisition_date,acquisition
3849,1980-07-16,30
3850,1980-07-17,31
3851,1980-07-18,28
3852,1980-07-19,40
3853,1980-07-20,23
3854,1980-07-21,42
3855,1980-07-22,43
3856,1980-07-23,30
3857,1980-07-24,31
3858,1980-07-25,31
3859,1980-07-26,32
3860,1980-07-27,36
3861,1980-07-28,37
3862,1980-07-29,24
3863,1980-07-30,21
3864,1980-07-31,34
3865,1980-08-01,33
3866,1980-08-02,29
3867,1980-08-03,21
3868,1980-08-04,38
3869,1980-08-05,37
3870,1980-08-06,36
3871,1980-08-07,35
3872,1980-08-08,35
3873,1980-08-09,28
3874,1980-08-10,35
3875,1980-08-11,34
3876,1980-08-12,37
3877,1980-08-13,33
3878,1980-08-14,42
3879,1980-08-15,26
3880,1980-08-16,30
3881,1980-08-17,28
3882,1980-08-18,33
3883,1980-08-19,47
3884,1980-08-20,30
3885,1980-08-21,26
3886,1980-08-22,34
3887,1980-08-23,39
3888,1980-08-24,29
3889,1980-08-25,30
3890,1980-08-26,44
3891,1980-08-27,26
3892,1980-08-28,28
3893,1980-08-29,35
3894,1980-08-30,31
3895,1980-08-31,30
3896,1980-09-01,33
3897,1980-09-02,40
3898,1980-09-03,34
3899,1980-09-04,35
3900,1980-09-05,37
3901,1980-09-06,27
3902,1980-09-07,33
3903,1980-09-08,29
3904,1980-09-09,30
3905,1980-09-10,41
3906,1980-09-11,36
3907,1980-09-12,25
3908,1980-09-13,28
3909,1980-09-14,24
3910,1980-09-15,37
3911,1980-09-16,38
3912,1980-09-17,31
3913,1980-09-18,36
3914,1980-09-19,32
3915,1980-09-20,31
3916,1980-09-21,33
3917,1980-09-22,32
3918,1980-09-23,36
3919,1980-09-24,34
3920,1980-09-25,32
3921,1980-09-26,26
3922,1980-09-27,28
3923,1980-09-28,34
3924,1980-09-29,36
3925,1980-09-30,30
3926,1980-10-01,36
3927,1980-10-02,27
3928,1980-10-03,34
3929,1980-10-04,30
3930,1980-10-05,29
3931,1980-10-06,29
3932,1980-10-07,37
3933,1980-10-08,36
3934,1980-10-09,36
3935,1980-10-10,40
3936,1980-10-11,30
3937,1980-10-12,28
3938,1980-10-13,45
3939,1980-10-14,36
3940,1980-10-15,37
3941,1980-10-16,43
3942,1980-10-17,37
3943,1980-10-18,37
3944,1980-10-19,39
3945,1980-10-20,26
3946,1980-10-21,39
3947,1980-10-22,31
3948,1980-10-23,26
3949,1980-10-24,32
3950,1980-10-25,36
3951,1980-10-26,48
3952,1980-10-27,33
3953,1980-10-28,34
3954,1980-10-29,31
3955,1980-10-30,35
3956,1980-10-31,28
3957,1980-11-01,41
3958,1980-11-02,35
3959,1980-11-03,32
3960,1980-11-04,28
3961,1980-11-05,32
3962,1980-11-06,20
3963,1980-11-07,37
3964,1980-11-08,37
3965,1980-11-09,28
3966,1980-11-10,49
3967,1980-11-11,42
3968,1980-11-12,45
3969,1980-11-13,43
3970,1980-11-14,28
3971,1980-11-15,41
3972,1980-11-16,33
3973,1980-11-17,44
3974,1980-11-18,39
3975,1980-11-19,25
3976,1980-11-20,26
3977,1980-11-21,33
3978,1980-11-22,35
3979,1980-11-23,29
3980,1980-11-24,25
3981,1980-11-25,42
3982,1980-11-26,38
3983,1980-11-27,28
3984,1980-11-28,27
3985,1980-11-29,36
3986,1980-11-30,43
3987,1980-12-01,33
3988,1980-12-02,42
3989,1980-12-03,35
3990,1980-12-04,32
3991,1980-12-05,31
3992,1980-12-06,34
3993,1980-12-07,34
3994,1980-12-08,28
3995,1980-12-09,34
3996,1980-12-10,24
3997,1980-12-11,28
3998,1980-12-12,41
3999,1980-12-13,39
4000,1980-12-14,24
4001,1980-12-15,33
4002,1980-12-16,27
4003,1980-12-17,41
4004,1980-12-18,32
4005,1980-12-19,28
4006,1980-12-20,33
4007,1980-12-21,33
4008,1980-12-22,41
4009,1980-12-23,32
4010,1980-12-24,31
4011,1980-12-25,35
4012,1980-12-26,31
4013,1980-12-27,23
4014,1980-12-28,29
4015,1980-12-29,27
4016,1980-12-30,30
4017,1980-12-31,37
4018,1981-01-01,30
4019,1981-01-02,30
4020,1981-01-03,34
4021,1981-01-04,35
4022,1981-01-05,37
4023,1981-01-06,44
4024,1981-01-07,37
4025,1981-01-08,34
4026,1981-01-09,28
4027,1981-01-10,22
4028,1981-01-11,20
4029,1981-01-12,29
4030,1981-01-13,33
4031,1981-01-14,34
4032,1981-01-15,33
4033,1981-01-16,29
4034,1981-01-17,34
4035,1981-01-18,31
4036,1981-01-19,26
4037,1981-01-20,31
4038,1981-01-21,31
4039,1981-01-22,36
4040,1981-01-23,33
4041,1981-01-24,35
4042,1981-01-25,33
4043,1981-01-26,38
4044,1981-01-27,30
4045,1981-01-28,40
4046,1981-01-29,27
4047,1981-01-30,31
4048,1981-01-31,26
4049,1981-02-01,40
4050,1981-02-02,31
4051,1981-02-03,41
4052,1981-02-04,37
4053,1981-02-05,35
4054,1981-02-06,39
4055,1981-02-07,28
4056,1981-02-08,43
4057,1981-02-09,34
4058,1981-02-10,35
4059,1981-02-11,23
4060,1981-02-12,26
4061,1981-02-13,37
4062,1981-02-14,33
4063,1981-02-15,34
4064,1981-02-16,32
4065,1981-02-17,33
4066,1981-02-18,25
4067,1981-02-19,28
4068,1981-02-20,29
4069,1981-02-21,32
4070,1981-02-22,36
4071,1981-02-23,41
4072,1981-02-24,36
4073,1981-02-25,27
4074,1981-02-26,38
4075,1981-02-27,36
4076,1981-02-28,21
4077,1981-03-01,35
4078,1981-03-02,32
4079,1981-03-03,37
4080,1981-03-04,34
4081,1981-03-05,29
4082,1981-03-06,31
4083,1981-03-07,38
4084,1981-03-08,37
4085,1981-03-09,36
4086,1981-03-10,35
4087,1981-03-11,41
4088,1981-03-12,33
4089,1981-03-13,26
4090,1981-03-14,37
4091,1981-03-15,35
4092,1981-03-16,29
4093,1981-03-17,23
4094,1981-03-18,40
4095,1981-03-19,21
4096,1981-03-20,22
4097,1981-03-21,20
4098,1981-03-22,39
4099,1981-03-23,26
4100,1981-03-24,26
4101,1981-03-25,31
4102,1981-03-26,32
4103,1981-03-27,24
4104,1981-03-28,30
4105,1981-03-29,31
4106,1981-03-30,44
4107,1981-03-31,52
4108,1981-04-01,33
4109,1981-04-02,35
4110,1981-04-03,24
4111,1981-04-04,32
4112,1981-04-05,29
4113,1981-04-06,37
4114,1981-04-07,41
4115,1981-04-08,30
4116,1981-04-09,47
4117,1981-04-10,24
4118,1981-04-11,33
4119,1981-04-12,35
4120,1981-04-13,27
4121,1981-04-14,29
4122,1981-04-15,29
4123,1981-04-16,32
4124,1981-04-17,30
4125,1981-04-18,34
4126,1981-04-19,35
4127,1981-04-20,28
4128,1981-04-21,32
4129,1981-04-22,29
4130,1981-04-23,34
4131,1981-04-24,34
4132,1981-04-25,35
4133,1981-04-26,34
4134,1981-04-27,41
4135,1981-04-28,44
4136,1981-04-29,27
4137,1981-04-30,27
4138,1981-05-01,27
4139,1981-05-02,34
4140,1981-05-03,32
4141,1981-05-04,26
4142,1981-05-05,31
4143,1981-05-06,21
4144,1981-05-07,30
4145,1981-05-08,27
4146,1981-05-09,32
4147,1981-05-10,39
4148,1981-05-11,30
4149,1981-05-12,36
4150,1981-05-13,38
4151,1981-05-14,19
4152,1981-05-15,37
4153,1981-05-16,29
4154,1981-05-17,33
4155,1981-05-18,35
4156,1981-05-19,33
4157,1981-05-20,27
4158,1981-05-21,42
4159,1981-05-22,37
4160,1981-05-23,40
4161,1981-05-24,35
4162,1981-05-25,33
4163,1981-05-26,38
4164,1981-05-27,35
4165,1981-05-28,28
4166,1981-05-29,26
4167,1981-05-30,36
4168,1981-05-31,30
4169,1981-06-01,47
4170,1981-06-02,27
4171,1981-06-03,28
4172,1981-06-04,33
4173,1981-06-05,30
4174,1981-06-06,33
4175,1981-06-07,38
4176,1981-06-08,40
4177,1981-06-09,32
4178,1981-06-10,28
4179,1981-06-11,44
4180,1981-06-12,33
4181,1981-06-13,29
4182,1981-06-14,32
4183,1981-06-15,33
4184,1981-06-16,37
4185,1981-06-17,31
4186,1981-06-18,31
4187,1981-06-19,21
4188,1981-06-20,38
4189,1981-06-21,28
4190,1981-06-22,37
4191,1981-06-23,28
4192,1981-06-24,29
4193,1981-06-25,30
4194,1981-06-26,38
4195,1981-06-27,38
4196,1981-06-28,28
4197,1981-06-29,27
4198,1981-06-30,34
4199,1981-07-01,23
4200,1981-07-02,30
4201,1981-07-03,22
4202,1981-07-04,25
4203,1981-07-05,25
4204,1981-07-06,46
4205,1981-07-07,26
4206,1981-07-08,39
4207,1981-07-09,31
4208,1981-07-10,37
4209,1981-07-11,24
4210,1981-07-12,36
4211,1981-07-13,34
4212,1981-07-14,33
4213,1981-07-15,28
4214,1981-07-16,33
4215,1981-07-17,41
4216,1981-07-18,36
4217,1981-07-19,45
4218,1981-07-20,33
4219,1981-07-21,35
4220,1981-07-22,24
4221,1981-07-23,29
4222,1981-07-24,23
4223,1981-07-25,24
4224,1981-07-26,27
4225,1981-07-27,42
4226,1981-07-28,24
4227,1981-07-29,45
4228,1981-07-30,41
4229,1981-07-31,34
4230,1981-08-01,41
4231,1981-08-02,45
4232,1981-08-03,24
4233,1981-08-04,37
4234,1981-08-05,31
4235,1981-08-06,23
4236,1981-08-07,29
4237,1981-08-08,33
4238,1981-08-09,37
4239,1981-08-10,22
4240,1981-08-11,34
4241,1981-08-12,30
4242,1981-08-13,34
4243,1981-08-14,38
4244,1981-08-15,32
4245,1981-08-16,28
4246,1981-08-17,30
4247,1981-08-18,36
4248,1981-08-19,36
4249,1981-08-20,38
4250,1981-08-21,27
4251,1981-08-22,40
4252,1981-08-23,33
4253,1981-08-24,24
4254,1981-08-25,29
4255,1981-08-26,32
4256,1981-08-27,39
4257,1981-08-28,35
4258,1981-08-29,41
4259,1981-08-30,27
4260,1981-08-31,21
4261,1981-09-01,42
4262,1981-09-02,33
4263,1981-09-03,36
4264,1981-09-04,34
4265,1981-09-05,36
4266,1981-09-06,39
4267,1981-09-07,33
4268,1981-09-08,30
4269,1981-09-09,20
4270,1981-09-10,33
4271,1981-09-11,40
4272,1981-09-12,32
4273,1981-09-13,45
4274,1981-09-14,23
4275,1981-09-15,41
4276,1981-09-16,33
4277,1981-09-17,30
4278,1981-09-18,40
4279,1981-09-19,36
4280,1981-09-20,25
4281,1981-09-21,27
4282,1981-09-22,37
4283,1981-09-23,43
4284,1981-09-24,31
4285,1981-09-25,30
4286,1981-09-26,36
4287,1981-09-27,35
4288,1981-09-28,41
4289,1981-09-29,30
4290,1981-09-30,36
4291,1981-10-01,28
4292,1981-10-02,37
4293,1981-10-03,26
4294,1981-10-04,28
4295,1981-10-05,33
4296,1981-10-06,28
4297,1981-10-07,33
4298,1981-10-08,37
4299,1981-10-09,34
4300,1981-10-10,41
4301,1981-10-11,31
4302,1981-10-12,30
4303,1981-10-13,30
4304,1981-10-14,37
4305,1981-10-15,35
4306,1981-10-16,26
4307,1981-10-17,35
4308,1981-10-18,33
4309,1981-10-19,31
4310,1981-10-20,26
4311,1981-10-21,34
4312,1981-10-22,24
4313,1981-10-23,39
4314,1981-10-24,26
4315,1981-10-25,39
4316,1981-10-26,35
4317,1981-10-27,30
4318,1981-10-28,36
4319,1981-10-29,37
4320,1981-10-30,30
4321,1981-10-31,29
4322,1981-11-01,40
4323,1981-11-02,34
4324,1981-11-03,30
4325,1981-11-04,30
4326,1981-11-05,41
4327,1981-11-06,27
4328,1981-11-07,36
4329,1981-11-08,37
4330,1981-11-09,36
4331,1981-11-10,36
4332,1981-11-11,37
4333,1981-11-12,40
4334,1981-11-13,33
4335,1981-11-14,28
4336,1981-11-15,27
4337,1981-11-16,25
4338,1981-11-17,22
4339,1981-11-18,32
4340,1981-11-19,40
4341,1981-11-20,36
4342,1981-11-21,34
4343,1981-11-22,33
4344,1981-11-23,30
4345,1981-11-24,40
4346,1981-11-25,27
4347,1981-11-26,38
4348,1981-11-27,33
4349,1981-11-28,32
4350,1981-11-29,24
4351,1981-11-30,40
4352,1981-12-01,37
4353,1981-12-02,35
4354,1981-12-03,45
4355,1981-12-04,30
4356,1981-12-05,34
4357,1981-12-06,31
4358,1981-12-07,36
4359,1981-12-08,45
4360,1981-12-09,24
4361,1981-12-10,25
4362,1981-12-11,38
4363,1981-12-12,30
4364,1981-12-13,39
4365,1981-12-14,28
4366,1981-12-15,30
4367,1981-12-16,27
4368,1981-12-17,24
4369,1981-12-18,27
4370,1981-12-19,32
4371,1981-12-20,36
4372,1981-12-21,35
4373,1981-12-22,23
4374,1981-12-23,25
4375,1981-12-24,36
4376,1981-12-25,29
4377,1981-12-26,32
4378,1981-12-27,28
4379,1981-12-28,37
4380,1981-12-29,38
4381,1981-12-30,24
4382,1981-12-31,38
4383,1982-01-01,21
4384,1982-01-02,39
4385,1982-01-03,34
4386,1982-01-04,36
4387,1982-01-05,33
4388,1982-01-06,27
4389,1982-01-07,30
4390,1982-01-08,31
4391,1982-01-09,42
4392,1982-01-10,41
4393,1982-01-11,32
4394,1982-01-12,24
4395,1982-01-13,34
4396,1982-01-14,37
4397,1982-01-15,37
4398,1982-01-16,46
4399,1982-01-17,30
4400,1982-01-18,27
4401,1982-01-19,31
4402,1982-01-20,26
4403,1982-01-21,35
4404,1982-01-22,25
4405,1982-01-23,33
4406,1982-01-24,30
4407,1982-01-25,41
4408,1982-01-26,29
4409,1982-01-27,30
4410,1982-01-28,30
4411,1982-01-29,27
4412,1982-01-30,37
4413,1982-01-31,33
4414,1982-02-01,32
4415,1982-02-02,24
4416,1982-02-03,35
4417,1982-02-04,34
4418,1982-02-05,27
4419,1982-02-06,35
4420,1982-02-07,43
4421,1982-02-08,26
4422,1982-02-09,21
4423,1982-02-10,36
4424,1982-02-11,27
4425,1982-02-12,35
4426,1982-02-13,37
4427,1982-02-14,25
4428,1982-02-15,33
4429,1982-02-16,29
4430,1982-02-17,39
4431,1982-02-18,31
4432,1982-02-19,32
4433,1982-02-20,30
4434,1982-02-21,24
4435,1982-02-22,32
4436,1982-02-23,32
4437,1982-02-24,36
4438,1982-02-25,33
4439,1982-02-26,26
4440,1982-02-27,25
4441,1982-02-28,22
4442,1982-03-01,40
4443,1982-03-02,26
4444,1982-03-03,36
4445,1982-03-04,36
4446,1982-03-05,33
4447,1982-03-06,29
4448,1982-03-07,39
4449,1982-03-08,35
4450,1982-03-09,46
4451,1982-03-10,29
4452,1982-03-11,48
4453,1982-03-12,33
4454,1982-03-13,39
4455,1982-03-14,37
4456,1982-03-15,31
4457,1982-03-16,32
4458,1982-03-17,37
4459,1982-03-18,31
4460,1982-03-19,35
4461,1982-03-20,36
4462,1982-03-21,35
4463,1982-03-22,35
4464,1982-03-23,31
4465,1982-03-24,36
4466,1982-03-25,28
4467,1982-03-26,32
4468,1982-03-27,23
4469,1982-03-28,41
4470,1982-03-29,34
4471,1982-03-30,33
4472,1982-03-31,31
4473,1982-04-01,35
4474,1982-04-02,41
4475,1982-04-03,29
4476,1982-04-04,33
4477,1982-04-05,35
4478,1982-04-06,30
4479,1982-04-07,44
4480,1982-04-08,27
4481,1982-04-09,39
4482,1982-04-10,32
4483,1982-04-11,31
4484,1982-04-12,36
4485,1982-04-13,23
4486,1982-04-14,35
4487,1982-04-15,23
4488,1982-04-16,27
4489,1982-04-17,41
4490,1982-04-18,35
4491,1982-04-19,25
4492,1982-04-20,26
4493,1982-04-21,36
4494,1982-04-22,26
4495,1982-04-23,33
4496,1982-04-24,40
4497,1982-04-25,30
4498,1982-04-26,30
4499,1982-04-27,28
4500,1982-04-28,41
4501,1982-04-29,39
4502,1982-04-30,39
4503,1982-05-01,32
4504,1982-05-02,42
4505,1982-05-03,37
4506,1982-05-04,35
4507,1982-05-05,35
4508,1982-05-06,26
4509,1982-05-07,36
4510,1982-05-08,38
4511,1982-05-09,31
4512,1982-05-10,29
4513,1982-05-11,29
4514,1982-05-12,34
4515,1982-05-13,37
4516,1982-05-14,35
4517,1982-05-15,24
4518,1982-05-16,20
4519,1982-05-17,29
4520,1982-05-18,33
4521,1982-05-19,34
4522,1982-05-20,33
4523,1982-05-21,30
4524,1982-05-22,34
4525,1982-05-23,39
4526,1982-05-24,24
4527,1982-05-25,31
4528,1982-05-26,40
4529,1982-05-27,41
4530,1982-05-28,28
4531,1982-05-29,29
4532,1982-05-30,31
4533,1982-05-31,34
4534,1982-06-01,35
4535,1982-06-02,29
4536,1982-06-03,24
4537,1982-06-04,31
4538,1982-06-05,23
4539,1982-06-06,27
4540,1982-06-07,25
4541,1982-06-08,32
4542,1982-06-09,30
4543,1982-06-10,34
4544,1982-06-11,27
4545,1982-06-12,38
4546,1982-06-13,35
4547,1982-06-14,28
4548,1982-06-15,31
4549,1982-06-16,37
4550,1982-06-17,25
4551,1982-06-18,42
4552,1982-06-19,34
4553,1982-06-20,44
4554,1982-06-21,30
4555,1982-06-22,29
4556,1982-06-23,44
4557,1982-06-24,27
4558,1982-06-25,28
4559,1982-06-26,41
4560,1982-06-27,33
4561,1982-06-28,33
4562,1982-06-29,35
4563,1982-06-30,28
4564,1982-07-01,36
4565,1982-07-02,36
4566,1982-07-03,31
4567,1982-07-04,41
4568,1982-07-05,29
4569,1982-07-06,38
4570,1982-07-07,46
4571,1982-07-08,28
4572,1982-07-09,27
4573,1982-07-10,38
4574,1982-07-11,29
4575,1982-07-12,23
4576,1982-07-13,26
4577,1982-07-14,31
4578,1982-07-15,27
4579,1982-07-16,33
4580,1982-07-17,35
4581,1982-07-18,36
4582,1982-07-19,24
4583,1982-07-20,31
4584,1982-07-21,30
4585,1982-07-22,30
4586,1982-07-23,37
4587,1982-07-24,31
4588,1982-07-25,31
4589,1982-07-26,35
4590,1982-07-27,41
4591,1982-07-28,40
4592,1982-07-29,25
4593,1982-07-30,44
4594,1982-07-31,33
4595,1982-08-01,28
4596,1982-08-02,32
4597,1982-08-03,28
4598,1982-08-04,33
4599,1982-08-05,26
4600,1982-08-06,25
4601,1982-08-07,38
4602,1982-08-08,31
4603,1982-08-09,30
4604,1982-08-10,33
4605,1982-08-11,28
4606,1982-08-12,31
4607,1982-08-13,37
4608,1982-08-14,38
4609,1982-08-15,30
4610,1982-08-16,23
4611,1982-08-17,25
4612,1982-08-18,31
4613,1982-08-19,37
4614,1982-08-20,34
4615,1982-08-21,31
4616,1982-08-22,36
4617,1982-08-23,25
4618,1982-08-24,37
4619,1982-08-25,32
4620,1982-08-26,38
4621,1982-08-27,37
4622,1982-08-28,37
4623,1982-08-29,29
4624,1982-08-30,31
4625,1982-08-31,22
4626,1982-09-01,35
4627,1982-09-02,37
4628,1982-09-03,31
4629,1982-09-04,26
4630,1982-09-05,41
4631,1982-09-06,50
4632,1982-09-07,37
4633,1982-09-08,32
4634,1982-09-09,37
4635,1982-09-10,29
4636,1982-09-11,35
4637,1982-09-12,31
4638,1982-09-13,24
4639,1982-09-14,37
4640,1982-09-15,24
4641,1982-09-16,38
4642,1982-09-17,38
4643,1982-09-18,30
4644,1982-09-19,38
4645,1982-09-20,37
4646,1982-09-21,39
4647,1982-09-22,30
4648,1982-09-23,31
4649,1982-09-24,46
4650,1982-09-25,38
4651,1982-09-26,26
4652,1982-09-27,25
4653,1982-09-28,36
4654,1982-09-29,31
4655,1982-09-30,42
4656,1982-10-01,28
4657,1982-10-02,33
4658,1982-10-03,36
4659,1982-10-04,47
4660,1982-10-05,37
4661,1982-10-06,27
4662,1982-10-07,30
4663,1982-10-08,35
4664,1982-10-09,29
4665,1982-10-10,35
4666,1982-10-11,34
4667,1982-10-12,27
4668,1982-10-13,32
4669,1982-10-14,30
4670,1982-10-15,44
4671,1982-10-16,31
4672,1982-10-17,26
4673,1982-10-18,28
4674,1982-10-19,37
4675,1982-10-20,38
4676,1982-10-21,26
4677,1982-10-22,32
4678,1982-10-23,38
4679,1982-10-24,38
4680,1982-10-25,31
4681,1982-10-26,29
4682,1982-10-27,40
4683,1982-10-28,30
4684,1982-10-29,29
4685,1982-10-30,27
4686,1982-10-31,29
4687,1982-11-01,29
4688,1982-11-02,31
4689,1982-11-03,31
4690,1982-11-04,25
4691,1982-11-05,34
4692,1982-11-06,27
4693,1982-11-07,38
4694,1982-11-08,39
4695,1982-11-09,37
4696,1982-11-10,28
4697,1982-11-11,37
4698,1982-11-12,29
4699,1982-11-13,31
4700,1982-11-14,31
4701,1982-11-15,42
4702,1982-11-16,46
4703,1982-11-17,28
4704,1982-11-18,33
4705,1982-11-19,42
4706,1982-11-20,30
4707,1982-11-21,34
4708,1982-11-22,31
4709,1982-11-23,26
4710,1982-11-24,28
4711,1982-11-25,25
4712,1982-11-26,40
4713,1982-11-27,35
4714,1982-11-28,27
4715,1982-11-29,42
4716,1982-11-30,27
4717,1982-12-01,33
4718,1982-12-02,31
4719,1982-12-03,33
4720,1982-12-04,45
4721,1982-12-05,43
4722,1982-12-06,44
4723,1982-12-07,36
4724,1982-12-08,47
4725,1982-12-09,38
4726,1982-12-10,36
4727,1982-12-11,30
4728,1982-12-12,26
4729,1982-12-13,26
4730,1982-12-14,29
4731,1982-12-15,26
4732,1982-12-16,34
4733,1982-12-17,30
4734,1982-12-18,29
4735,1982-12-19,26
4736,1982-12-20,27
4737,1982-12-21,26
4738,1982-12-22,33
4739,1982-12-23,36
4740,1982-12-24,30
4741,1982-12-25,32
4742,1982-12-26,39
4743,1982-12-27,28
4744,1982-12-28,26
4745,1982-12-29,45
4746,1982-12-30,34
4747,1982-12-31,37
4748,1983-01-01,43
4749,1983-01-02,43
4750,1983-01-03,38
4751,1983-01-04,32
4752,1983-01-05,23
4753,1983-01-06,40
4754,1983-01-07,33
4755,1983-01-08,34
4756,1983-01-09,35
4757,1983-01-10,25
4758,1983-01-11,36
4759,1983-01-12,28
4760,1983-01-13,21
4761,1983-01-14,33
4762,1983-01-15,26
4763,1983-01-16,25
4764,1983-01-17,33
4765,1983-01-18,28
4766,1983-01-19,29
4767,1983-01-20,33
4768,1983-01-21,31
4769,1983-01-22,27
4770,1983-01-23,33
4771,1983-01-24,26
4772,1983-01-25,26
4773,1983-01-26,35
4774,1983-01-27,40
4775,1983-01-28,26
4776,1983-01-29,40
4777,1983-01-30,29
4778,1983-01-31,33
4779,1983-02-01,39
4780,1983-02-02,34
4781,1983-02-03,34
4782,1983-02-04,41
4783,1983-02-05,36
4784,1983-02-06,22
4785,1983-02-07,28
4786,1983-02-08,32
4787,1983-02-09,35
4788,1983-02-10,31
4789,1983-02-11,28
4790,1983-02-12,30
4791,1983-02-13,39
4792,1983-02-14,35
4793,1983-02-15,39
4794,1983-02-16,34
4795,1983-02-17,20
4796,1983-02-18,33
4797,1983-02-19,36
4798,1983-02-20,29
4799,1983-02-21,32
4800,1983-02-22,34
4801,1983-02-23,42
4802,1983-02-24,43
4803,1983-02-25,35
4804,1983-02-26,29
4805,1983-02-27,33
4806,1983-02-28,34
4807,1983-03-01,25
4808,1983-03-02,34
4809,1983-03-03,29
4810,1983-03-04,22
4811,1983-03-05,45
4812,1983-03-06,32
4813,1983-03-07,29
4814,1983-03-08,41
4815,1983-03-09,30
4816,1983-03-10,40
4817,1983-03-11,35
4818,1983-03-12,37
4819,1983-03-13,42
4820,1983-03-14,27
4821,1983-03-15,39
4822,1983-03-16,27
4823,1983-03-17,20
4824,1983-03-18,34
4825,1983-03-19,37
4826,1983-03-20,50
4827,1983-03-21,32
4828,1983-03-22,32
4829,1983-03-23,30
4830,1983-03-24,31
4831,1983-03-25,47
4832,1983-03-26,33
4833,1983-03-27,32
4834,1983-03-28,33
4835,1983-03-29,28
4836,1983-03-30,30
4837,1983-03-31,25
4838,1983-04-01,34
4839,1983-04-02,33
4840,1983-04-03,23
4841,1983-04-04,32
4842,1983-04-05,31
4843,1983-04-06,37
4844,1983-04-07,27
4845,1983-04-08,40
4846,1983-04-09,24
4847,1983-04-10,27
4848,1983-04-11,39
4849,1983-04-12,43
4850,1983-04-13,33
4851,1983-04-14,26
4852,1983-04-15,27
4853,1983-04-16,25
4854,1983-04-17,35
4855,1983-04-18,35
4856,1983-04-19,31
4857,1983-04-20,41
4858,1983-04-21,25
4859,1983-04-22,26
4860,1983-04-23,25
4861,1983-04-24,38
4862,1983-04-25,34
4863,1983-04-26,40
4864,1983-04-27,34
4865,1983-04-28,28
4866,1983-04-29,28
4867,1983-04-30,27
4868,1983-05-01,32
4869,1983-05-02,26
4870,1983-05-03,33
4871,1983-05-04,43
4872,1983-05-05,36
4873,1983-05-06,38
4874,1983-05-07,27
4875,1983-05-08,36
4876,1983-05-09,29
4877,1983-05-10,43
4878,1983-05-11,31
4879,1983-05-12,39
4880,1983-05-13,24
4881,1983-05-14,33
4882,1983-05-15,30
4883,1983-05-16,38
4884,1983-05-17,29
4885,1983-05-18,37
4886,1983-05-19,39
4887,1983-05-20,33
4888,1983-05-21,29
4889,1983-05-22,34
4890,1983-05-23,31
4891,1983-05-24,38
4892,1983-05-25,34
4893,1983-05-26,23
4894,1983-05-27,33
4895,1983-05-28,27
4896,1983-05-29,28
4897,1983-05-30,29
4898,1983-05-31,24
4899,1983-06-01,30
4900,1983-06-02,29
4901,1983-06-03,16
4902,1983-06-04,28
4903,1983-06-05,41
4904,1983-06-06,37
4905,1983-06-07,37
4906,1983-06-08,38
4907,1983-06-09,32
4908,1983-06-10,37
4909,1983-06-11,35
4910,1983-06-12,26
4911,1983-06-13,40
4912,1983-06-14,26
4913,1983-06-15,37
4914,1983-06-16,24
4915,1983-06-17,37
4916,1983-06-18,27
4917,1983-06-19,37
4918,1983-06-20,34
4919,1983-06-21,39
4920,1983-06-22,40
4921,1983-06-23,43
4922,1983-06-24,29
4923,1983-06-25,27
4924,1983-06-26,24
4925,1983-06-27,44
4926,1983-06-28,39
4927,1983-06-29,33
4928,1983-06-30,35
4929,1983-07-01,34
4930,1983-07-02,32
4931,1983-07-03,35
4932,1983-07-04,31
4933,1983-07-05,33
4934,1983-07-06,27
4935,1983-07-07,34
4936,1983-07-08,32
4937,1983-07-09,28
4938,1983-07-10,37
4939,1983-07-11,34
4940,1983-07-12,24
4941,1983-07-13,32
4942,1983-07-14,32
4943,1983-07-15,29
4944,1983-07-16,29
4945,1983-07-17,32
4946,1983-07-18,46
4947,1983-07-19,41
4948,1983-07-20,44
4949,1983-07-21,36
4950,1983-07-22,21
4951,1983-07-23,35
4952,1983-07-24,26
4953,1983-07-25,28
4954,1983-07-26,37
4955,1983-07-27,38
4956,1983-07-28,36
4957,1983-07-29,44
4958,1983-07-30,48
4959,1983-07-31,28
4960,1983-08-01,32
4961,1983-08-02,38
4962,1983-08-03,42
4963,1983-08-04,41
4964,1983-08-05,39
4965,1983-08-06,40
4966,1983-08-07,26
4967,1983-08-08,28
4968,1983-08-09,40
4969,1983-08-10,27
4970,1983-08-11,40
4971,1983-08-12,41
4972,1983-08-13,35
4973,1983-08-14,41
4974,1983-08-15,30
4975,1983-08-16,27
4976,1983-08-17,24
4977,1983-08-18,42
4978,1983-08-19,28
4979,1983-08-20,17
4980,1983-08-21,25
4981,1983-08-22,35
4982,1983-08-23,37
4983,1983-08-24,35
4984,1983-08-25,36
4985,1983-08-26,42
4986,1983-08-27,37
4987,1983-08-28,35
4988,1983-08-29,31
4989,1983-08-30,26
4990,1983-08-31,27
4991,1983-09-01,33
4992,1983-09-02,35
4993,1983-09-03,43
4994,1983-09-04,46
4995,1983-09-05,29
4996,1983-09-06,37
4997,1983-09-07,39
4998,1983-09-08,31
4999,1983-09-09,43
5000,1983-09-10,34
5001,1983-09-11,30
5002,1983-09-12,38
5003,1983-09-13,40
5004,1983-09-14,24
5005,1983-09-15,30
5006,1983-09-16,32
5007,1983-09-17,41
5008,1983-09-18,32
5009,1983-09-19,35
5010,1983-09-20,37
5011,1983-09-21,33
5012,1983-09-22,34
5013,1983-09-23,29
